"location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","year_id","mx","lower","upper"
552,"New Hampshire",33,294,"All causes",3,"Both",1980,1080.2908010127,1066.35907377675,1095.10902703952
552,"New Hampshire",33,294,"All causes",3,"Both",1981,1059.20491791055,1046.67604392008,1072.17549466392
552,"New Hampshire",33,294,"All causes",3,"Both",1982,1036.07258142933,1022.68259613452,1049.5589351271
552,"New Hampshire",33,294,"All causes",3,"Both",1983,1041.4584552964,1028.61483958047,1054.88924212601
552,"New Hampshire",33,294,"All causes",3,"Both",1984,1028.25044072819,1015.32628738002,1040.72700548075
552,"New Hampshire",33,294,"All causes",3,"Both",1985,1033.67457408064,1021.23101758891,1046.6180940494
552,"New Hampshire",33,294,"All causes",3,"Both",1986,1023.60991428748,1011.78626111545,1035.55135461018
552,"New Hampshire",33,294,"All causes",3,"Both",1987,1007.41679956309,995.40550744623,1019.30465999773
552,"New Hampshire",33,294,"All causes",3,"Both",1988,1004.95893881084,993.190762256036,1016.47822731673
552,"New Hampshire",33,294,"All causes",3,"Both",1989,975.563614734322,963.631284575445,988.064460368686
552,"New Hampshire",33,294,"All causes",3,"Both",1990,959.860906492285,948.48476235414,971.877342815825
552,"New Hampshire",33,294,"All causes",3,"Both",1991,942.657072596693,930.340923555786,953.690928060467
552,"New Hampshire",33,294,"All causes",3,"Both",1992,931.476725592696,920.398542794371,942.017912680318
552,"New Hampshire",33,294,"All causes",3,"Both",1993,937.892157254025,926.26044064071,949.018293219405
552,"New Hampshire",33,294,"All causes",3,"Both",1994,932.599257271835,922.106102340901,943.923696819477
552,"New Hampshire",33,294,"All causes",3,"Both",1995,937.756574180417,926.966514650405,948.547491373077
552,"New Hampshire",33,294,"All causes",3,"Both",1996,922.104831713087,911.56455990967,933.764336454364
552,"New Hampshire",33,294,"All causes",3,"Both",1997,906.18553961637,895.630971199712,916.598212350567
552,"New Hampshire",33,294,"All causes",3,"Both",1998,891.828998183856,882.022079107517,901.459152667395
552,"New Hampshire",33,294,"All causes",3,"Both",1999,888.159136640514,878.102694262149,898.475948607577
552,"New Hampshire",33,294,"All causes",3,"Both",2000,888.293677431834,878.233319632973,897.910914267805
552,"New Hampshire",33,294,"All causes",3,"Both",2001,883.728332123184,873.985566142672,893.548451063984
552,"New Hampshire",33,294,"All causes",3,"Both",2002,872.274983945775,862.707244490989,882.589496992558
552,"New Hampshire",33,294,"All causes",3,"Both",2003,852.281379540805,841.991281864481,861.865415327918
552,"New Hampshire",33,294,"All causes",3,"Both",2004,837.309784424097,827.668954045478,846.58063920784
552,"New Hampshire",33,294,"All causes",3,"Both",2005,825.531262343757,815.421038348769,834.778699555848
552,"New Hampshire",33,294,"All causes",3,"Both",2006,807.233797974046,797.642359814943,817.088845634974
552,"New Hampshire",33,294,"All causes",3,"Both",2007,789.235817046876,780.20818392555,798.570779107282
552,"New Hampshire",33,294,"All causes",3,"Both",2008,770.937798089988,762.264037862834,780.155147963447
552,"New Hampshire",33,294,"All causes",3,"Both",2009,757.949646232063,749.241600032342,766.784873269807
552,"New Hampshire",33,294,"All causes",3,"Both",2010,741.643719200938,733.174124675698,750.70353325802
552,"New Hampshire",33,294,"All causes",3,"Both",2011,751.475820147409,743.07808741329,760.130869507822
