"location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","year_id","mx","lower","upper"
530,"Delaware",10,294,"All causes",3,"Both",1980,1181.41160205645,1158.78528211019,1203.00589287107
530,"Delaware",10,294,"All causes",3,"Both",1981,1159.20278932902,1137.64741144704,1180.45229174864
530,"Delaware",10,294,"All causes",3,"Both",1982,1141.17508898644,1118.36617252301,1161.64224050215
530,"Delaware",10,294,"All causes",3,"Both",1983,1111.00094934901,1089.13781257984,1130.11472224045
530,"Delaware",10,294,"All causes",3,"Both",1984,1106.38173758995,1086.03563360558,1128.32518553203
530,"Delaware",10,294,"All causes",3,"Both",1985,1121.21647567863,1100.87450575752,1140.62393102264
530,"Delaware",10,294,"All causes",3,"Both",1986,1120.95691500467,1101.53581081549,1140.07500338194
530,"Delaware",10,294,"All causes",3,"Both",1987,1099.38943902364,1079.82069463973,1118.86136099756
530,"Delaware",10,294,"All causes",3,"Both",1988,1098.17090411372,1079.55384696457,1117.39712186503
530,"Delaware",10,294,"All causes",3,"Both",1989,1083.39763344255,1062.76596131491,1102.9608373601
530,"Delaware",10,294,"All causes",3,"Both",1990,1051.65658563588,1032.34467735661,1069.93589244567
530,"Delaware",10,294,"All causes",3,"Both",1991,1045.98024660005,1027.24556432131,1064.75845093494
530,"Delaware",10,294,"All causes",3,"Both",1992,1023.45422012053,1006.97263932035,1040.24524921275
530,"Delaware",10,294,"All causes",3,"Both",1993,1031.23029043427,1013.14951878892,1048.62649999987
530,"Delaware",10,294,"All causes",3,"Both",1994,1035.28020204001,1016.56011709048,1052.89867181227
530,"Delaware",10,294,"All causes",3,"Both",1995,1016.51850490041,998.57623422431,1034.20988111321
530,"Delaware",10,294,"All causes",3,"Both",1996,1006.92743679162,990.434494331204,1024.32785939649
530,"Delaware",10,294,"All causes",3,"Both",1997,984.653948076254,968.375700723069,1001.39835207534
530,"Delaware",10,294,"All causes",3,"Both",1998,970.650572503496,954.497079374187,986.014575713343
530,"Delaware",10,294,"All causes",3,"Both",1999,960.337275665723,944.6217005142,975.483797118773
530,"Delaware",10,294,"All causes",3,"Both",2000,967.320923030741,951.663993332174,983.817249149795
530,"Delaware",10,294,"All causes",3,"Both",2001,973.562132613111,958.302606355909,989.641473288947
530,"Delaware",10,294,"All causes",3,"Both",2002,935.228291070883,919.895747371902,950.608586318362
530,"Delaware",10,294,"All causes",3,"Both",2003,929.702474263365,913.711343139559,944.639447729961
530,"Delaware",10,294,"All causes",3,"Both",2004,908.853313230883,893.243352158212,922.823621934812
530,"Delaware",10,294,"All causes",3,"Both",2005,905.272353348062,891.015598172117,919.714567052982
530,"Delaware",10,294,"All causes",3,"Both",2006,870.91566611216,857.908018179968,885.434134449362
530,"Delaware",10,294,"All causes",3,"Both",2007,855.059493767498,840.817863078673,870.273240517802
530,"Delaware",10,294,"All causes",3,"Both",2008,846.689727938267,833.34904883956,860.294476226397
530,"Delaware",10,294,"All causes",3,"Both",2009,829.482887720791,816.164998202894,843.259719329359
530,"Delaware",10,294,"All causes",3,"Both",2010,818.566322559991,805.214991873614,832.340684121047
530,"Delaware",10,294,"All causes",3,"Both",2011,817.116990772126,804.055174358921,830.379984098837
530,"Delaware",10,294,"All causes",3,"Both",2012,799.019184272636,786.245433444015,812.049277723989
530,"Delaware",10,294,"All causes",3,"Both",2013,789.171788922909,776.374650498585,802.310174182367
530,"Delaware",10,294,"All causes",3,"Both",2014,794.18729049269,781.852037088655,807.242887142686
530,"Delaware",10,294,"All causes",1,"Male",1980,1530.81961471155,1489.87767724348,1571.08395869309
530,"Delaware",10,294,"All causes",1,"Male",1981,1496.10516605708,1455.72661595632,1534.80312934705
530,"Delaware",10,294,"All causes",1,"Male",1982,1479.51014601919,1442.68574288392,1520.74398938893
530,"Delaware",10,294,"All causes",1,"Male",1983,1440.61945456412,1403.36793545598,1474.92538075008
530,"Delaware",10,294,"All causes",1,"Male",1984,1420.02404285568,1386.20241747553,1457.7413045103
530,"Delaware",10,294,"All causes",1,"Male",1985,1437.84979431707,1400.35792729098,1474.92892278531
530,"Delaware",10,294,"All causes",1,"Male",1986,1449.12196065004,1413.34588250011,1486.22672609027
530,"Delaware",10,294,"All causes",1,"Male",1987,1401.84203760171,1366.2445499424,1437.75662152133
530,"Delaware",10,294,"All causes",1,"Male",1988,1399.14218756257,1365.02626838188,1433.98849709253
530,"Delaware",10,294,"All causes",1,"Male",1989,1378.00322864512,1342.56163879722,1413.38700665277
530,"Delaware",10,294,"All causes",1,"Male",1990,1330.74827771061,1296.43152025385,1365.78277238934
530,"Delaware",10,294,"All causes",1,"Male",1991,1317.71614729318,1284.80553650314,1352.06069642773
530,"Delaware",10,294,"All causes",1,"Male",1992,1280.83924682796,1249.15694495432,1313.68381635252
530,"Delaware",10,294,"All causes",1,"Male",1993,1306.54144493914,1275.75780952229,1337.88997654655
530,"Delaware",10,294,"All causes",1,"Male",1994,1325.63000024693,1294.36547686707,1359.65932060902
530,"Delaware",10,294,"All causes",1,"Male",1995,1264.01447016072,1232.07061878581,1295.22209469766
530,"Delaware",10,294,"All causes",1,"Male",1996,1248.8628014062,1218.65525480876,1278.71969980468
530,"Delaware",10,294,"All causes",1,"Male",1997,1205.56322279302,1174.64262093736,1233.83252698778
530,"Delaware",10,294,"All causes",1,"Male",1998,1193.97435936903,1164.10526480046,1224.75433151415
530,"Delaware",10,294,"All causes",1,"Male",1999,1180.43317199197,1152.36232304628,1207.92504162311
530,"Delaware",10,294,"All causes",1,"Male",2000,1169.04709421566,1141.5919761289,1199.62938635402
530,"Delaware",10,294,"All causes",1,"Male",2001,1163.00946977996,1136.53916703465,1190.2509972137
530,"Delaware",10,294,"All causes",1,"Male",2002,1121.40002922534,1096.30960264346,1148.2405410143
530,"Delaware",10,294,"All causes",1,"Male",2003,1116.05336532407,1090.21721630588,1142.1564132547
530,"Delaware",10,294,"All causes",1,"Male",2004,1096.56763352755,1070.33442141049,1125.69894436267
530,"Delaware",10,294,"All causes",1,"Male",2005,1080.97663579885,1055.90754823068,1105.05743953018
530,"Delaware",10,294,"All causes",1,"Male",2006,1038.07149322435,1015.20905344774,1060.43556840346
530,"Delaware",10,294,"All causes",1,"Male",2007,1020.26211629907,994.831495419785,1045.95971245957
530,"Delaware",10,294,"All causes",1,"Male",2008,1002.55325736891,979.378772310623,1025.13845182241
530,"Delaware",10,294,"All causes",1,"Male",2009,973.435008080376,951.330325639815,997.346250701105
530,"Delaware",10,294,"All causes",1,"Male",2010,969.819060903344,945.229739034941,992.881449265271
530,"Delaware",10,294,"All causes",1,"Male",2011,959.187916682081,938.677216450121,982.249615468528
530,"Delaware",10,294,"All causes",1,"Male",2012,927.499436910558,906.254573444778,949.092020543408
530,"Delaware",10,294,"All causes",1,"Male",2013,929.060636581832,907.930343450123,950.928596883386
530,"Delaware",10,294,"All causes",1,"Male",2014,932.907409396048,911.873560989966,955.022608548429
530,"Delaware",10,294,"All causes",2,"Female",1980,943.722204157482,917.871565012635,969.723260192584
530,"Delaware",10,294,"All causes",2,"Female",1981,930.486471832476,906.938783433869,956.429351880426
530,"Delaware",10,294,"All causes",2,"Female",1982,913.206128121358,888.263183066742,937.478063754169
530,"Delaware",10,294,"All causes",2,"Female",1983,890.674706856538,867.122177181404,913.352056820452
530,"Delaware",10,294,"All causes",2,"Female",1984,895.339562880292,872.129857104717,919.245277364025
530,"Delaware",10,294,"All causes",2,"Female",1985,907.685819014895,884.414274807502,930.535809106954
530,"Delaware",10,294,"All causes",2,"Female",1986,900.336085921003,877.3578420203,922.344643215613
530,"Delaware",10,294,"All causes",2,"Female",1987,893.646031382231,871.1561551765,915.112024054818
530,"Delaware",10,294,"All causes",2,"Female",1988,893.48865210892,871.346554337639,915.865018193929
530,"Delaware",10,294,"All causes",2,"Female",1989,881.957302810128,859.789304199778,902.951369243821
530,"Delaware",10,294,"All causes",2,"Female",1990,860.146963966698,838.206016213897,881.408635509116
530,"Delaware",10,294,"All causes",2,"Female",1991,858.345599402906,836.586234219695,880.719066057005
530,"Delaware",10,294,"All causes",2,"Female",1992,844.346963925644,825.504341256805,865.730528711822
530,"Delaware",10,294,"All causes",2,"Female",1993,839.930072118616,820.789615258389,860.644591848663
530,"Delaware",10,294,"All causes",2,"Female",1994,833.543815540419,813.025151034385,853.482310368851
530,"Delaware",10,294,"All causes",2,"Female",1995,841.463666770282,822.254967111488,861.268958835944
