measure_id,measure_name,location_id,location_name,FIPS,sex_id,sex,age_id,age_name,year_id,metric,val,upper,lower
26,Life expectancy,535,Idaho,16,1,Male,161,0,1980,Years,71.83716052,72.02182344,71.64312002
26,Life expectancy,535,Idaho,16,1,Male,161,0,1981,Years,72.0013222,72.18442506,71.82329551
26,Life expectancy,535,Idaho,16,1,Male,161,0,1982,Years,72.46466122,72.64214091,72.27837128
26,Life expectancy,535,Idaho,16,1,Male,161,0,1983,Years,72.59152733,72.76870142,72.40949382
26,Life expectancy,535,Idaho,16,1,Male,161,0,1984,Years,72.77364566,72.94239591,72.59822132
26,Life expectancy,535,Idaho,16,1,Male,161,0,1985,Years,72.87955485,73.04418532,72.71142847
26,Life expectancy,535,Idaho,16,1,Male,161,0,1986,Years,72.87871785,73.05089951,72.71673329
26,Life expectancy,535,Idaho,16,1,Male,161,0,1987,Years,73.04585967,73.19721346,72.88294092
26,Life expectancy,535,Idaho,16,1,Male,161,0,1988,Years,73.09096081,73.25660638,72.92716418
26,Life expectancy,535,Idaho,16,1,Male,161,0,1989,Years,73.27586702,73.43439509,73.12043409
26,Life expectancy,535,Idaho,16,1,Male,161,0,1990,Years,73.49566974,73.66091812,73.32545144
26,Life expectancy,535,Idaho,16,1,Male,161,0,1991,Years,73.77074433,73.9249348,73.61013301
26,Life expectancy,535,Idaho,16,1,Male,161,0,1992,Years,73.94154614,74.10158668,73.78189801
26,Life expectancy,535,Idaho,16,1,Male,161,0,1993,Years,73.94129492,74.09107476,73.79008547
26,Life expectancy,535,Idaho,16,1,Male,161,0,1994,Years,74.15860655,74.30808706,74.00229733
26,Life expectancy,535,Idaho,16,1,Male,161,0,1995,Years,74.27542507,74.41729212,74.11846104
26,Life expectancy,535,Idaho,16,1,Male,161,0,1996,Years,74.6692845,74.83051338,74.51688604
26,Life expectancy,535,Idaho,16,1,Male,161,0,1997,Years,75.07778594,75.22297379,74.9331615
26,Life expectancy,535,Idaho,16,1,Male,161,0,1998,Years,75.37853531,75.52299567,75.24019746
26,Life expectancy,535,Idaho,16,1,Male,161,0,1999,Years,75.42755426,75.56846588,75.27872742
26,Life expectancy,535,Idaho,16,1,Male,161,0,2000,Years,75.59674985,75.73417254,75.4454847
26,Life expectancy,535,Idaho,16,1,Male,161,0,2001,Years,75.61177386,75.77331188,75.44504164
26,Life expectancy,535,Idaho,16,1,Male,161,0,2002,Years,75.79466645,75.9398233,75.64588492
26,Life expectancy,535,Idaho,16,1,Male,161,0,2003,Years,75.89774489,76.04759831,75.75401906
26,Life expectancy,535,Idaho,16,1,Male,161,0,2004,Years,76.30496568,76.44516944,76.15782664
26,Life expectancy,535,Idaho,16,1,Male,161,0,2005,Years,76.26942048,76.42230462,76.10764122
26,Life expectancy,535,Idaho,16,1,Male,161,0,2006,Years,76.46176169,76.61655319,76.31224526
26,Life expectancy,535,Idaho,16,1,Male,161,0,2007,Years,76.78519299,76.94106272,76.63306379
26,Life expectancy,535,Idaho,16,1,Male,161,0,2008,Years,76.97973666,77.12342117,76.83065494
26,Life expectancy,535,Idaho,16,1,Male,161,0,2009,Years,77.15612089,77.31061159,76.98726603
26,Life expectancy,535,Idaho,16,1,Male,161,0,2010,Years,77.38901719,77.5471489,77.22662902
26,Life expectancy,535,Idaho,16,1,Male,161,0,2011,Years,77.39464002,77.55653906,77.24814006
26,Life expectancy,535,Idaho,16,1,Male,161,0,2012,Years,77.52705892,77.68632505,77.37250635
26,Life expectancy,535,Idaho,16,1,Male,161,0,2013,Years,77.53858629,77.69152572,77.38589868
26,Life expectancy,535,Idaho,16,1,Male,161,0,2014,Years,77.58516724,77.74568648,77.41759404
26,Life expectancy,535,Idaho,16,2,Female,161,0,1980,Years,78.84498303,79.01278252,78.68318185
26,Life expectancy,535,Idaho,16,2,Female,161,0,1981,Years,78.99133378,79.15845964,78.8131912
26,Life expectancy,535,Idaho,16,2,Female,161,0,1982,Years,79.17771779,79.34490605,79.0144818
26,Life expectancy,535,Idaho,16,2,Female,161,0,1983,Years,79.18738224,79.3499652,79.03006431
26,Life expectancy,535,Idaho,16,2,Female,161,0,1984,Years,79.27790705,79.43505105,79.12163885
