measure_id,measure_name,location_id,location_name,FIPS,sex_id,sex,age_id,age_name,year_id,metric,val,upper,lower
26,Life expectancy,551,Nevada,32,1,Male,161,0,1980,Years,69.42823932,69.73294175,69.11156992
26,Life expectancy,551,Nevada,32,1,Male,161,0,1981,Years,69.76297452,70.0670219,69.46431679
26,Life expectancy,551,Nevada,32,1,Male,161,0,1982,Years,69.81536019,70.10378074,69.54861459
26,Life expectancy,551,Nevada,32,1,Male,161,0,1983,Years,70.38930252,70.66805272,70.09406072
26,Life expectancy,551,Nevada,32,1,Male,161,0,1984,Years,70.54763882,70.86575794,70.25729099
26,Life expectancy,551,Nevada,32,1,Male,161,0,1985,Years,70.36241899,70.63168156,70.08875043
26,Life expectancy,551,Nevada,32,1,Male,161,0,1986,Years,70.65746105,70.94684227,70.39472642
26,Life expectancy,551,Nevada,32,1,Male,161,0,1987,Years,70.73147842,70.9847658,70.44850866
26,Life expectancy,551,Nevada,32,1,Male,161,0,1988,Years,70.56139062,70.81657806,70.29763719
26,Life expectancy,551,Nevada,32,1,Male,161,0,1989,Years,70.89903872,71.16675368,70.63708024
26,Life expectancy,551,Nevada,32,1,Male,161,0,1990,Years,71.10844022,71.3772308,70.84841018
26,Life expectancy,551,Nevada,32,1,Male,161,0,1991,Years,71.24765887,71.50468663,70.99049656
26,Life expectancy,551,Nevada,32,1,Male,161,0,1992,Years,71.49096183,71.72908832,71.24344218
26,Life expectancy,551,Nevada,32,1,Male,161,0,1993,Years,71.57665115,71.81971549,71.3501362
26,Life expectancy,551,Nevada,32,1,Male,161,0,1994,Years,71.57256713,71.81248289,71.33245154
26,Life expectancy,551,Nevada,32,1,Male,161,0,1995,Years,71.67179345,71.90609527,71.4519538
26,Life expectancy,551,Nevada,32,1,Male,161,0,1996,Years,72.13111568,72.37277101,71.89079259
26,Life expectancy,551,Nevada,32,1,Male,161,0,1997,Years,73.05403765,73.27565066,72.85739549
26,Life expectancy,551,Nevada,32,1,Male,161,0,1998,Years,73.07733749,73.29373663,72.85635237
26,Life expectancy,551,Nevada,32,1,Male,161,0,1999,Years,73.10856516,73.30758725,72.90335404
26,Life expectancy,551,Nevada,32,1,Male,161,0,2000,Years,73.37662236,73.5866726,73.17112223
26,Life expectancy,551,Nevada,32,1,Male,161,0,2001,Years,73.35613588,73.57031367,73.12083799
26,Life expectancy,551,Nevada,32,1,Male,161,0,2002,Years,73.69204151,73.89535293,73.48908573
26,Life expectancy,551,Nevada,32,1,Male,161,0,2003,Years,73.58021931,73.78814839,73.39427748
26,Life expectancy,551,Nevada,32,1,Male,161,0,2004,Years,74.0185911,74.23176605,73.83030876
26,Life expectancy,551,Nevada,32,1,Male,161,0,2005,Years,73.78236664,73.97983419,73.57734276
26,Life expectancy,551,Nevada,32,1,Male,161,0,2006,Years,74.11647102,74.30634743,73.90949754
26,Life expectancy,551,Nevada,32,1,Male,161,0,2007,Years,74.65535582,74.84791637,74.46828797
26,Life expectancy,551,Nevada,32,1,Male,161,0,2008,Years,74.87760356,75.07096611,74.67677387
26,Life expectancy,551,Nevada,32,1,Male,161,0,2009,Years,75.19954917,75.38408475,75.00182202
26,Life expectancy,551,Nevada,32,1,Male,161,0,2010,Years,75.5206438,75.69648498,75.34584493
26,Life expectancy,551,Nevada,32,1,Male,161,0,2011,Years,75.58778096,75.77245527,75.4105106
26,Life expectancy,551,Nevada,32,1,Male,161,0,2012,Years,75.66855495,75.86950559,75.48687187
26,Life expectancy,551,Nevada,32,1,Male,161,0,2013,Years,75.84000503,76.03337651,75.66208678
26,Life expectancy,551,Nevada,32,1,Male,161,0,2014,Years,75.76746063,75.9492103,75.58204726
26,Life expectancy,551,Nevada,32,2,Female,161,0,1980,Years,76.31898714,76.62290429,76.02058285
26,Life expectancy,551,Nevada,32,2,Female,161,0,1981,Years,76.73891171,77.01959447,76.44978806
26,Life expectancy,551,Nevada,32,2,Female,161,0,1982,Years,76.85186555,77.12899917,76.57803761
26,Life expectancy,551,Nevada,32,2,Female,161,0,1983,Years,76.98492947,77.23890454,76.72059482
26,Life expectancy,551,Nevada,32,2,Female,161,0,1984,Years,77.11450613,77.37762245,76.84702762
26,Life expectancy,551,Nevada,32,2,Female,161,0,1985,Years,77.20518915,77.45268763,76.93435686
26,Life expectancy,551,Nevada,32,2,Female,161,0,1986,Years,77.20884823,77.45897891,76.94002639
26,Life expectancy,551,Nevada,32,2,Female,161,0,1987,Years,77.23473038,77.47840266,76.9751481
26,Life expectancy,551,Nevada,32,2,Female,161,0,1988,Years,77.30934305,77.56433407,77.06018423
26,Life expectancy,551,Nevada,32,2,Female,161,0,1989,Years,77.60477952,77.85158121,77.36282811
26,Life expectancy,551,Nevada,32,2,Female,161,0,1990,Years,77.73834739,77.96959877,77.49251914
26,Life expectancy,551,Nevada,32,2,Female,161,0,1991,Years,77.80898141,78.04182019,77.57800192
26,Life expectancy,551,Nevada,32,2,Female,161,0,1992,Years,78.12661685,78.35127011,77.89794756
26,Life expectancy,551,Nevada,32,2,Female,161,0,1993,Years,77.90099292,78.11733944,77.67608839
26,Life expectancy,551,Nevada,32,2,Female,161,0,1994,Years,77.95766514,78.1845917,77.72453419
26,Life expectancy,551,Nevada,32,2,Female,161,0,1995,Years,78.13897782,78.35594497,77.92148387
26,Life expectancy,551,Nevada,32,2,Female,161,0,1996,Years,78.3765809,78.60209215,78.16370372
26,Life expectancy,551,Nevada,32,2,Female,161,0,1997,Years,78.53528903,78.72195527,78.34775665
26,Life expectancy,551,Nevada,32,2,Female,161,0,1998,Years,78.33679847,78.54116539,78.13466777
