measure_id,measure_name,location_id,location_name,FIPS,sex_id,sex,age_id,age_name,year_id,metric,val,upper,lower
26,Life expectancy,560,Oregon,41,1,Male,161,0,1980,Years,71.27476162,71.42173946,71.11933931
26,Life expectancy,560,Oregon,41,1,Male,161,0,1981,Years,71.63381428,71.77435363,71.47871541
26,Life expectancy,560,Oregon,41,1,Male,161,0,1982,Years,72.11794325,72.26380583,71.96989869
26,Life expectancy,560,Oregon,41,1,Male,161,0,1983,Years,72.25302411,72.39909135,72.11189435
26,Life expectancy,560,Oregon,41,1,Male,161,0,1984,Years,72.32236724,72.47217646,72.17424016
26,Life expectancy,560,Oregon,41,1,Male,161,0,1985,Years,72.28066767,72.41929081,72.13923645
26,Life expectancy,560,Oregon,41,1,Male,161,0,1986,Years,72.47532331,72.6102379,72.33864515
26,Life expectancy,560,Oregon,41,1,Male,161,0,1987,Years,72.52527171,72.65336722,72.38967512
26,Life expectancy,560,Oregon,41,1,Male,161,0,1988,Years,72.75150544,72.88783586,72.6195985
26,Life expectancy,560,Oregon,41,1,Male,161,0,1989,Years,72.87262145,73.00782711,72.74144402
26,Life expectancy,560,Oregon,41,1,Male,161,0,1990,Years,73.1116044,73.23938302,72.9858385
26,Life expectancy,560,Oregon,41,1,Male,161,0,1991,Years,73.35885436,73.49696344,73.22924891
26,Life expectancy,560,Oregon,41,1,Male,161,0,1992,Years,73.5896237,73.71806362,73.46553011
26,Life expectancy,560,Oregon,41,1,Male,161,0,1993,Years,73.45264857,73.58512765,73.31538328
26,Life expectancy,560,Oregon,41,1,Male,161,0,1994,Years,73.67222648,73.7967204,73.53935264
26,Life expectancy,560,Oregon,41,1,Male,161,0,1995,Years,73.82611489,73.95876758,73.69192151
26,Life expectancy,560,Oregon,41,1,Male,161,0,1996,Years,74.11551791,74.23843121,73.99682639
26,Life expectancy,560,Oregon,41,1,Male,161,0,1997,Years,74.76807606,74.88696902,74.65807958
26,Life expectancy,560,Oregon,41,1,Male,161,0,1998,Years,74.92106882,75.05100633,74.79912116
26,Life expectancy,560,Oregon,41,1,Male,161,0,1999,Years,75.177278,75.30195363,75.04941641
26,Life expectancy,560,Oregon,41,1,Male,161,0,2000,Years,75.28110869,75.40731043,75.16442727
26,Life expectancy,560,Oregon,41,1,Male,161,0,2001,Years,75.32667908,75.45986101,75.17598184
26,Life expectancy,560,Oregon,41,1,Male,161,0,2002,Years,75.38418651,75.49765568,75.25630548
26,Life expectancy,560,Oregon,41,1,Male,161,0,2003,Years,75.58174903,75.70018056,75.4628738
26,Life expectancy,560,Oregon,41,1,Male,161,0,2004,Years,75.9766645,76.09800458,75.85267972
26,Life expectancy,560,Oregon,41,1,Male,161,0,2005,Years,76.0337228,76.16216006,75.91181614
26,Life expectancy,560,Oregon,41,1,Male,161,0,2006,Years,76.19952007,76.31439459,76.08157455
