measure_id,measure_name,location_id,location_name,FIPS,sex_id,sex,age_id,age_name,year_id,metric,val,upper,lower
26,Life expectancy,525,Arizona,4,1,Male,161,0,1980,Years,70.36502522,70.56260745,70.15196399
26,Life expectancy,525,Arizona,4,1,Male,161,0,1981,Years,70.72521569,70.92137824,70.53256009
26,Life expectancy,525,Arizona,4,1,Male,161,0,1982,Years,71.1522466,71.34530503,70.96101985
26,Life expectancy,525,Arizona,4,1,Male,161,0,1983,Years,71.65681407,71.84193016,71.45948939
26,Life expectancy,525,Arizona,4,1,Male,161,0,1984,Years,71.45766591,71.64729427,71.26665213
26,Life expectancy,525,Arizona,4,1,Male,161,0,1985,Years,71.77381241,71.95583247,71.59755088
26,Life expectancy,525,Arizona,4,1,Male,161,0,1986,Years,71.88023849,72.05165816,71.69271267
26,Life expectancy,525,Arizona,4,1,Male,161,0,1987,Years,71.83809828,71.99746367,71.66449286
26,Life expectancy,525,Arizona,4,1,Male,161,0,1988,Years,72.06932812,72.23249189,71.90574793
26,Life expectancy,525,Arizona,4,1,Male,161,0,1989,Years,72.28238252,72.45359058,72.11574144
26,Life expectancy,525,Arizona,4,1,Male,161,0,1990,Years,72.41283367,72.57278639,72.24310741
26,Life expectancy,525,Arizona,4,1,Male,161,0,1991,Years,72.7205931,72.87707806,72.56905256
26,Life expectancy,525,Arizona,4,1,Male,161,0,1992,Years,72.64582915,72.80064417,72.48528535
26,Life expectancy,525,Arizona,4,1,Male,161,0,1993,Years,72.68183221,72.83317225,72.51737101
26,Life expectancy,525,Arizona,4,1,Male,161,0,1994,Years,72.8565989,73.01912042,72.69759629
26,Life expectancy,525,Arizona,4,1,Male,161,0,1995,Years,73.26067809,73.41410755,73.10635434
26,Life expectancy,525,Arizona,4,1,Male,161,0,1996,Years,73.62526588,73.76537082,73.48060095
26,Life expectancy,525,Arizona,4,1,Male,161,0,1997,Years,74.37764732,74.53239607,74.22694836
26,Life expectancy,525,Arizona,4,1,Male,161,0,1998,Years,74.52532313,74.67344071,74.38388654
26,Life expectancy,525,Arizona,4,1,Male,161,0,1999,Years,74.39213741,74.52806537,74.24463753
26,Life expectancy,525,Arizona,4,1,Male,161,0,2000,Years,74.61885687,74.75192029,74.48579877
26,Life expectancy,525,Arizona,4,1,Male,161,0,2001,Years,74.68153863,74.83639558,74.52367546
26,Life expectancy,525,Arizona,4,1,Male,161,0,2002,Years,74.69506543,74.82923629,74.55025299
26,Life expectancy,525,Arizona,4,1,Male,161,0,2003,Years,74.92196483,75.05502435,74.78274566
26,Life expectancy,525,Arizona,4,1,Male,161,0,2004,Years,75.27583837,75.414352,75.13874232
26,Life expectancy,525,Arizona,4,1,Male,161,0,2005,Years,75.21232003,75.35034206,75.06974432
26,Life expectancy,525,Arizona,4,1,Male,161,0,2006,Years,75.39208153,75.52582236,75.24587622
26,Life expectancy,525,Arizona,4,1,Male,161,0,2007,Years,75.93654092,76.07667973,75.79427146
26,Life expectancy,525,Arizona,4,1,Male,161,0,2008,Years,76.25536465,76.38689876,76.11663068
26,Life expectancy,525,Arizona,4,1,Male,161,0,2009,Years,76.56001558,76.6923167,76.43276602
26,Life expectancy,525,Arizona,4,1,Male,161,0,2010,Years,76.85381096,76.98482942,76.7138152
26,Life expectancy,525,Arizona,4,1,Male,161,0,2011,Years,76.91103039,77.03685526,76.78973166
26,Life expectancy,525,Arizona,4,1,Male,161,0,2012,Years,77.00301882,77.12232717,76.87664655
26,Life expectancy,525,Arizona,4,1,Male,161,0,2013,Years,77.2011856,77.33487381,77.06876564
26,Life expectancy,525,Arizona,4,1,Male,161,0,2014,Years,77.22532949,77.3543651,77.09898231
26,Life expectancy,525,Arizona,4,2,Female,161,0,1980,Years,78.0350045,78.22283543,77.85961404
26,Life expectancy,525,Arizona,4,2,Female,161,0,1981,Years,78.45223366,78.62917887,78.26754163
26,Life expectancy,525,Arizona,4,2,Female,161,0,1982,Years,78.65807969,78.82318109,78.48101668
26,Life expectancy,525,Arizona,4,2,Female,161,0,1983,Years,78.74852386,78.91204521,78.59172992
26,Life expectancy,525,Arizona,4,2,Female,161,0,1984,Years,78.76398959,78.94496143,78.59004653
26,Life expectancy,525,Arizona,4,2,Female,161,0,1985,Years,78.99833145,79.16473059,78.84975021
26,Life expectancy,525,Arizona,4,2,Female,161,0,1986,Years,79.08382387,79.24320493,78.92318928
26,Life expectancy,525,Arizona,4,2,Female,161,0,1987,Years,79.12711913,79.27772437,78.96563921
26,Life expectancy,525,Arizona,4,2,Female,161,0,1988,Years,79.23315402,79.37409529,79.07502014
26,Life expectancy,525,Arizona,4,2,Female,161,0,1989,Years,79.28034837,79.42323046,79.13261668
26,Life expectancy,525,Arizona,4,2,Female,161,0,1990,Years,79.43908455,79.57475343,79.29054774
26,Life expectancy,525,Arizona,4,2,Female,161,0,1991,Years,79.60235517,79.73989434,79.4589037
26,Life expectancy,525,Arizona,4,2,Female,161,0,1992,Years,79.76636976,79.90519359,79.63063282
26,Life expectancy,525,Arizona,4,2,Female,161,0,1993,Years,79.61477095,79.74782664,79.47844451
26,Life expectancy,525,Arizona,4,2,Female,161,0,1994,Years,79.65457891,79.78864441,79.524595
26,Life expectancy,525,Arizona,4,2,Female,161,0,1995,Years,79.8031198,79.93691007,79.66181792
26,Life expectancy,525,Arizona,4,2,Female,161,0,1996,Years,79.85618101,79.98220606,79.72993093
26,Life expectancy,525,Arizona,4,2,Female,161,0,1997,Years,80.03812456,80.16138494,79.91838151
26,Life expectancy,525,Arizona,4,2,Female,161,0,1998,Years,80.20070532,80.32413103,80.08399094
26,Life expectancy,525,Arizona,4,2,Female,161,0,1999,Years,80.11050605,80.228775,79.98925598
26,Life expectancy,525,Arizona,4,2,Female,161,0,2000,Years,80.1342129,80.252173,80.01694529
26,Life expectancy,525,Arizona,4,2,Female,161,0,2001,Years,80.21536889,80.34618928,80.09057334
26,Life expectancy,525,Arizona,4,2,Female,161,0,2002,Years,80.20024651,80.3218542,80.07821968
26,Life expectancy,525,Arizona,4,2,Female,161,0,2003,Years,80.36617807,80.48031791,80.25154739
26,Life expectancy,525,Arizona,4,2,Female,161,0,2004,Years,80.59531694,80.70875061,80.47835227
26,Life expectancy,525,Arizona,4,2,Female,161,0,2005,Years,80.51265746,80.63179457,80.39733457
26,Life expectancy,525,Arizona,4,2,Female,161,0,2006,Years,80.61127425,80.72399328,80.49734723
26,Life expectancy,525,Arizona,4,2,Female,161,0,2007,Years,81.0354448,81.1462077,80.92519726
26,Life expectancy,525,Arizona,4,2,Female,161,0,2008,Years,81.43964888,81.54554095,81.33008031
26,Life expectancy,525,Arizona,4,2,Female,161,0,2009,Years,81.41516781,81.52617256,81.294495
26,Life expectancy,525,Arizona,4,2,Female,161,0,2010,Years,81.76912028,81.88731336,81.66221985
26,Life expectancy,525,Arizona,4,2,Female,161,0,2011,Years,81.675634,81.78369067,81.57482278
26,Life expectancy,525,Arizona,4,2,Female,161,0,2012,Years,81.84307219,81.9542273,81.73613766
26,Life expectancy,525,Arizona,4,2,Female,161,0,2013,Years,81.92290318,82.01791062,81.81721663
26,Life expectancy,525,Arizona,4,2,Female,161,0,2014,Years,81.98183578,82.09545675,81.8687646
26,Life expectancy,525,Arizona,4,3,Both,161,0,1980,Years,74.10066759,74.23230093,73.95422744
26,Life expectancy,525,Arizona,4,3,Both,161,0,1981,Years,74.49136047,74.62437696,74.35236671
26,Life expectancy,525,Arizona,4,3,Both,161,0,1982,Years,74.82509153,74.95446664,74.69048101
26,Life expectancy,525,Arizona,4,3,Both,161,0,1983,Years,75.14723887,75.27620706,75.01805551
26,Life expectancy,525,Arizona,4,3,Both,161,0,1984,Years,75.04347311,75.17028374,74.91353438
26,Life expectancy,525,Arizona,4,3,Both,161,0,1985,Years,75.32772307,75.455294,75.20660311
26,Life expectancy,525,Arizona,4,3,Both,161,0,1986,Years,75.42563386,75.54408042,75.30219739
26,Life expectancy,525,Arizona,4,3,Both,161,0,1987,Years,75.42138981,75.52937416,75.29416739
26,Life expectancy,525,Arizona,4,3,Both,161,0,1988,Years,75.60046791,75.71858604,75.48349811
26,Life expectancy,525,Arizona,4,3,Both,161,0,1989,Years,75.73944843,75.85846023,75.61622437
26,Life expectancy,525,Arizona,4,3,Both,161,0,1990,Years,75.8831343,75.99337067,75.76697944
26,Life expectancy,525,Arizona,4,3,Both,161,0,1991,Years,76.12380892,76.22898606,76.02038506
26,Life expectancy,525,Arizona,4,3,Both,161,0,1992,Years,76.15158208,76.25908605,76.04335875
26,Life expectancy,525,Arizona,4,3,Both,161,0,1993,Years,76.09592331,76.1979532,75.98283506
26,Life expectancy,525,Arizona,4,3,Both,161,0,1994,Years,76.20277743,76.30438313,76.09559931
26,Life expectancy,525,Arizona,4,3,Both,161,0,1995,Years,76.48615935,76.58951716,76.37084546
26,Life expectancy,525,Arizona,4,3,Both,161,0,1996,Years,76.70239232,76.79918258,76.60375173
26,Life expectancy,525,Arizona,4,3,Both,161,0,1997,Years,77.18961495,77.29129022,77.08565622
26,Life expectancy,525,Arizona,4,3,Both,161,0,1998,Years,77.33937415,77.43458191,77.2443864
26,Life expectancy,525,Arizona,4,3,Both,161,0,1999,Years,77.22097732,77.3150401,77.13236472
