measure_id,measure_name,location_id,location_name,FIPS,sex_id,sex,age_id,age_name,year_id,metric,val,upper,lower
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1980,Years,68.90718887,69.04898019,68.7605663
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1981,Years,69.19071431,69.33209964,69.05715083
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1982,Years,69.56540394,69.71010805,69.42978104
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1983,Years,69.72011269,69.85293988,69.58475454
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1984,Years,69.92106359,70.04702849,69.8002398
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1985,Years,69.89145721,70.02213681,69.7606835
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1986,Years,69.8200865,69.94981683,69.68886051
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1987,Years,69.96886248,70.10592574,69.83746945
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1988,Years,70.030965,70.15614583,69.90217539
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1989,Years,70.09693104,70.2201505,69.95539932
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1990,Years,70.27974126,70.39990907,70.15478231
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1991,Years,70.40994505,70.5280227,70.27398278
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1992,Years,70.6734407,70.79717375,70.55140816
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1993,Years,70.54591795,70.66417053,70.42228926
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1994,Years,70.71146987,70.82852421,70.59333739
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1995,Years,70.85015913,70.9666167,70.73373907
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1996,Years,71.28969278,71.40927211,71.17400595
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1997,Years,71.73341343,71.84812515,71.61689284
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1998,Years,71.90797967,72.02953398,71.79340121
26,Life expectancy,571,West Virginia,54,1,Male,161,0,1999,Years,72.02094765,72.13467276,71.90808706
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2000,Years,72.10167562,72.21659252,71.98491452
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2001,Years,72.09109676,72.23846304,71.94268915
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2002,Years,72.18059139,72.28964607,72.06732477
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2003,Years,72.32648433,72.45012396,72.20750033
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2004,Years,72.63241498,72.76240091,72.52023604
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2005,Years,72.60493445,72.73644098,72.47051236
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2006,Years,72.73981951,72.85500878,72.61933887
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2007,Years,72.90085292,73.0234645,72.78388947
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2008,Years,73.07176859,73.19095276,72.95229712
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2009,Years,73.28156543,73.40623135,73.15952499
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2010,Years,73.56212604,73.69330042,73.43172286
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2011,Years,73.56442341,73.69585001,73.43874374
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2012,Years,73.70121384,73.82296543,73.5710249
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2013,Years,73.67993038,73.80399285,73.54303419
26,Life expectancy,571,West Virginia,54,1,Male,161,0,2014,Years,73.58230131,73.73297211,73.44196825
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1980,Years,76.77140376,76.89582487,76.64996606
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1981,Years,76.91042546,77.03303891,76.7911449
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1982,Years,77.16333703,77.27990701,77.0478935
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1983,Years,77.16775266,77.28359998,77.03875687
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1984,Years,77.19554122,77.31554536,77.07721155
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1985,Years,77.19392654,77.30494993,77.07905408
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1986,Years,77.17495771,77.28199551,77.0618636
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1987,Years,77.2243854,77.33885046,77.10977919
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1988,Years,77.20919919,77.32218133,77.09397053
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1989,Years,77.39222584,77.50762992,77.28824292
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1990,Years,77.55495905,77.65774306,77.44786941
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1991,Years,77.45312231,77.56804796,77.34973262
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1992,Years,77.64273012,77.74081528,77.54064568
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1993,Years,77.52577849,77.63153281,77.42108193
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1994,Years,77.48009555,77.59040131,77.37825793
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1995,Years,77.49269454,77.59817011,77.39055555
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1996,Years,77.60932394,77.71668317,77.50197454
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1997,Years,77.66572499,77.77101549,77.56006988
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1998,Years,77.7598553,77.86162703,77.66240228
26,Life expectancy,571,West Virginia,54,2,Female,161,0,1999,Years,77.69210604,77.78971308,77.59151761
26,Life expectancy,571,West Virginia,54,2,Female,161,0,2000,Years,77.62633231,77.7303247,77.52787992
26,Life expectancy,571,West Virginia,54,2,Female,161,0,2001,Years,77.55248708,77.66244623,77.44736854
26,Life expectancy,571,West Virginia,54,2,Female,161,0,2002,Years,77.63703866,77.7396434,77.5391024
26,Life expectancy,571,West Virginia,54,2,Female,161,0,2003,Years,77.67209319,77.77488022,77.56670925
26,Life expectancy,571,West Virginia,54,2,Female,161,0,2004,Years,77.90589284,78.01301735,77.80428525
26,Life expectancy,571,West Virginia,54,2,Female,161,0,2005,Years,77.96282562,78.07009887,77.85129241
26,Life expectancy,571,West Virginia,54,2,Female,161,0,2006,Years,78.12543479,78.22712868,78.02465615
26,Life expectancy,571,West Virginia,54,2,Female,161,0,2007,Years,78.24239695,78.35189599,78.13343832
26,Life expectancy,571,West Virginia,54,2,Female,161,0,2008,Years,78.29458529,78.39569509,78.18969015
