measure_id,measure_name,location_id,location_name,FIPS,sex_id,sex,age_id,age_name,year_id,metric,val,upper,lower
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1980,Years,71.4197514,71.66004229,71.18527722
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1981,Years,71.70103412,71.91930473,71.47720096
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1982,Years,72.09123937,72.31225329,71.86159921
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1983,Years,72.22581183,72.44276599,72.01682984
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1984,Years,72.48717358,72.69657625,72.27735476
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1985,Years,72.55531021,72.76484833,72.34260669
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1986,Years,72.69223172,72.8883829,72.48855693
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1987,Years,72.96398662,73.16789866,72.75174489
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1988,Years,73.09746962,73.29145941,72.89686544
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1989,Years,73.34983042,73.54850927,73.12967975
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1990,Years,73.50847086,73.71126604,73.31468341
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1991,Years,73.82729753,74.02539847,73.6291263
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1992,Years,74.12615158,74.32328926,73.93756179
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1993,Years,74.19547629,74.40016542,73.99256346
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1994,Years,74.32465389,74.52131997,74.12161414
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1995,Years,74.41897645,74.61604883,74.21428685
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1996,Years,74.79000018,74.98375964,74.6187108
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1997,Years,75.32703915,75.52465182,75.14998647
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1998,Years,75.53678678,75.7203939,75.35344242
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,1999,Years,75.79785424,75.99313231,75.6093074
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,2000,Years,75.82172459,76.00498807,75.6416857
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,2001,Years,75.94361534,76.14022324,75.73952236
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,2002,Years,76.15844864,76.33465261,75.97250749
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,2003,Years,76.43150425,76.61673732,76.24764917
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,2004,Years,76.67624013,76.85193816,76.48437456
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,2005,Years,76.78610398,76.9791326,76.59436584
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,2006,Years,77.00863173,77.18861298,76.81074361
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,2007,Years,77.29500636,77.48334171,77.1028491
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,2008,Years,77.51893796,77.70378907,77.34354687
26,Life expectancy,552,New Hampshire,33,1,Male,161,0,2009,Years,77.74293508,77.91950698,77.55458653
