measure_id,measure_name,location_id,location_name,FIPS,sex_id,sex,age_id,age_name,year_id,metric,val,upper,lower
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1980,Years,70.19255554,70.39913359,69.97235533
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1981,Years,70.81206309,71.02096062,70.60981539
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1982,Years,71.00430122,71.20349683,70.79363228
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1983,Years,71.29801663,71.49122445,71.10600093
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1984,Years,71.4530168,71.6523678,71.26240494
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1985,Years,71.32200389,71.51256356,71.12625213
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1986,Years,71.2664679,71.46225888,71.06805286
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1987,Years,71.61910788,71.81679088,71.43652315
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1988,Years,71.71705386,71.90270663,71.53226328
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1989,Years,71.81099361,71.99748347,71.6302914
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1990,Years,72.15064454,72.34490682,71.95694963
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1991,Years,72.09758897,72.27250754,71.92242251
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1992,Years,72.34779869,72.52759959,72.15507799
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1993,Years,72.40560002,72.58044726,72.21780911
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1994,Years,72.35475953,72.5442794,72.17828705
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1995,Years,72.59215713,72.7629482,72.42805149
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1996,Years,73.1000324,73.2763399,72.92898118
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1997,Years,73.67541816,73.84226707,73.49926194
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1998,Years,73.92709449,74.09556769,73.76756378
26,Life expectancy,554,New Mexico,35,1,Male,161,0,1999,Years,73.89019676,74.05489909,73.72646198
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2000,Years,74.09648749,74.2570675,73.92739434
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2001,Years,73.93821036,74.12376254,73.73694132
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2002,Years,74.01295641,74.17876388,73.85856022
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2003,Years,74.157312,74.32307461,73.99036273
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2004,Years,74.49118102,74.65397166,74.32861097
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2005,Years,74.5042109,74.67509889,74.32803051
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2006,Years,74.63935308,74.80977844,74.45663817
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2007,Years,74.7427944,74.91109543,74.57189276
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2008,Years,75.0099736,75.17746779,74.83609837
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2009,Years,75.35247464,75.51224861,75.18699216
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2010,Years,75.6686975,75.83430122,75.50907024
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2011,Years,75.67405859,75.84470601,75.52038919
26,Life expectancy,554,New Mexico,35,1,Male,161,0,2012,Years,75.65303612,75.80764266,75.48378775
