measure_id,measure_name,location_id,location_name,FIPS,sex_id,sex,age_id,age_name,year_id,metric,val,upper,lower
26,Life expectancy,524,Alaska,2,1,Male,161,0,1980,Years,69.13373828,69.47728592,68.7889694
26,Life expectancy,524,Alaska,2,1,Male,161,0,1981,Years,69.63675462,69.98245668,69.29429154
26,Life expectancy,524,Alaska,2,1,Male,161,0,1982,Years,70.2104892,70.5284714,69.89718326
26,Life expectancy,524,Alaska,2,1,Male,161,0,1983,Years,70.49159167,70.80045044,70.18002668
26,Life expectancy,524,Alaska,2,1,Male,161,0,1984,Years,70.73012106,71.01253751,70.4444667
26,Life expectancy,524,Alaska,2,1,Male,161,0,1985,Years,70.8225941,71.09946044,70.51598022
26,Life expectancy,524,Alaska,2,1,Male,161,0,1986,Years,71.04371613,71.34052733,70.76230361
26,Life expectancy,524,Alaska,2,1,Male,161,0,1987,Years,71.11230075,71.40224241,70.81196268
26,Life expectancy,524,Alaska,2,1,Male,161,0,1988,Years,71.25340655,71.52936368,70.9564323
26,Life expectancy,524,Alaska,2,1,Male,161,0,1989,Years,71.44479501,71.71392811,71.16337049
26,Life expectancy,524,Alaska,2,1,Male,161,0,1990,Years,71.63105024,71.89122701,71.35347923
26,Life expectancy,524,Alaska,2,1,Male,161,0,1991,Years,71.95668201,72.23859715,71.67724742
26,Life expectancy,524,Alaska,2,1,Male,161,0,1992,Years,72.22351846,72.484857,71.97643715
26,Life expectancy,524,Alaska,2,1,Male,161,0,1993,Years,72.27636036,72.54390259,72.00260261
26,Life expectancy,524,Alaska,2,1,Male,161,0,1994,Years,72.39847403,72.65012553,72.13087692
26,Life expectancy,524,Alaska,2,1,Male,161,0,1995,Years,72.44795103,72.71901336,72.17741451
26,Life expectancy,524,Alaska,2,1,Male,161,0,1996,Years,73.10500335,73.34929243,72.8484829
26,Life expectancy,524,Alaska,2,1,Male,161,0,1997,Years,73.5770813,73.82687759,73.31142771
26,Life expectancy,524,Alaska,2,1,Male,161,0,1998,Years,73.84944723,74.09499072,73.58127017
26,Life expectancy,524,Alaska,2,1,Male,161,0,1999,Years,74.05435561,74.30287511,73.81870912
26,Life expectancy,524,Alaska,2,1,Male,161,0,2000,Years,74.11885953,74.35397864,73.88157017
26,Life expectancy,524,Alaska,2,1,Male,161,0,2001,Years,74.00098302,74.26829897,73.71817995
26,Life expectancy,524,Alaska,2,1,Male,161,0,2002,Years,74.23412584,74.49273112,73.9592526
26,Life expectancy,524,Alaska,2,1,Male,161,0,2003,Years,74.44151657,74.68957456,74.19804782
26,Life expectancy,524,Alaska,2,1,Male,161,0,2004,Years,74.92871952,75.18824174,74.67460043
26,Life expectancy,524,Alaska,2,1,Male,161,0,2005,Years,74.89847051,75.16143972,74.63368605
26,Life expectancy,524,Alaska,2,1,Male,161,0,2006,Years,75.15469928,75.40779443,74.90092323
26,Life expectancy,524,Alaska,2,1,Male,161,0,2007,Years,75.31136609,75.57865917,75.04873152
26,Life expectancy,524,Alaska,2,1,Male,161,0,2008,Years,75.61558209,75.88773484,75.34928382
26,Life expectancy,524,Alaska,2,1,Male,161,0,2009,Years,75.91828707,76.17822127,75.66832749
26,Life expectancy,524,Alaska,2,1,Male,161,0,2010,Years,76.12305841,76.38061759,75.86319754
26,Life expectancy,524,Alaska,2,1,Male,161,0,2011,Years,76.19034157,76.46790758,75.94047977
26,Life expectancy,524,Alaska,2,1,Male,161,0,2012,Years,76.32722704,76.58691084,76.06408486
26,Life expectancy,524,Alaska,2,1,Male,161,0,2013,Years,76.39398318,76.66931643,76.11248589
26,Life expectancy,524,Alaska,2,1,Male,161,0,2014,Years,76.33462735,76.62001684,76.05361491
26,Life expectancy,524,Alaska,2,2,Female,161,0,1980,Years,76.93822324,77.30550816,76.58443591
26,Life expectancy,524,Alaska,2,2,Female,161,0,1981,Years,77.15491253,77.4994998,76.80280851
26,Life expectancy,524,Alaska,2,2,Female,161,0,1982,Years,77.43609221,77.74387266,77.10645636
26,Life expectancy,524,Alaska,2,2,Female,161,0,1983,Years,77.55761946,77.87935829,77.2529591
26,Life expectancy,524,Alaska,2,2,Female,161,0,1984,Years,77.7411103,78.03067562,77.45534257
26,Life expectancy,524,Alaska,2,2,Female,161,0,1985,Years,77.78974738,78.07677601,77.46683439
26,Life expectancy,524,Alaska,2,2,Female,161,0,1986,Years,77.82363367,78.12152904,77.52290409
26,Life expectancy,524,Alaska,2,2,Female,161,0,1987,Years,77.96010306,78.23582404,77.69742931
